userId,movieId,rating,timestamp
11,97938,4.0,1391657610
12,253,3.0,968045587
12,608,2.0,968045353
12,673,1.0,968045732
12,1374,1.0,968045475
12,1387,4.0,968045475
12,1639,2.0,968045438
12,1732,3.0,968045529
12,2259,2.0,955407153
12,2355,2.0,968045475
12,2460,4.0,968045680
12,2668,2.0,968045764
12,2959,4.0,968045407
12,3146,2.0,968045732
12,3176,3.0,968045649
12,3179,2.0,968045354
12,3780,2.0,968045619
12,3865,5.0,968045015
13,110,4.0,1331380038
13,277,4.0,1331379348
13,296,3.5,1331380895
13,318,4.5,1331380029
13,480,3.0,1331380025
13,524,3.5,1331379485
13,527,4.0,1331380901
13,531,4.0,1331379483
13,587,3.0,1331380851
13,590,4.0,1331380062
13,914,4.0,1331379366
13,919,3.5,1331380871
13,1259,4.0,1331380814
13,1265,2.5,1331380845
13,1918,3.0,1331379386
13,1961,4.0,1331380745
13,2355,4.0,1331380741
13,2761,4.0,1331379470
13,2762,3.0,1331380765
13,3114,3.0,1331380738
13,3396,3.5,1331379599
13,4886,3.5,1331380834
13,4993,4.5,1331380883
13,58559,4.5,1331380873
14,594,1.0,976243997
14,1721,3.0,976243912
14,2038,3.0,976244179
14,2355,2.0,976244179
14,2861,2.0,976244287
14,3114,4.0,976244591
14,3175,5.0,976244313
15,2,2.0,1134521380
15,5,4.5,1093070098
15,6,4.0,1040205753
15,11,2.5,1093028381
15,14,2.5,1166586286
15,16,3.5,1093070150
15,17,3.0,997939404
15,19,1.0,1093028409
15,21,4.5,1058249528
15,22,2.5,1093070415
15,25,3.0,1033345172
15,62,2.0,1093028336
15,70,0.5,1093070467
15,82,5.0,1044220302
15,95,1.5,1093028331
15,101,4.0,1134522072
15,104,1.0,1093070113
15,107,2.0,1166586594
15,110,3.0,1040205792
15,111,5.0,997938500
15,112,2.5,1093070156
15,123,4.0,997938358
15,145,3.5,1134521543
15,149,5.0,1075142933
15,150,3.0,997939380
15,153,1.0,1128274517
15,157,2.0,1052896975
15,160,0.5,1093028411
15,161,3.0,1093028319
15,162,4.0,997938676
15,163,2.0,1166586021
15,164,4.0,997938413
15,165,3.0,1093028183
15,170,2.5,1166586376
15,172,1.0,1093070329
15,175,4.0,1166587180
15,176,4.0,1046209579
15,180,3.0,1166586276
15,185,2.0,1052896916
15,193,1.0,1193435347
15,196,2.0,1093070170
15,198,1.5,1134521967
15,214,2.0,1033345241
15,215,4.5,1054449903
15,216,1.0,1349622582
15,223,4.0,997939415
15,225,1.0,1134521432
15,231,3.5,1093028308
15,232,4.0,1033345227
15,233,4.0,1033344772
15,235,4.0,997939415
15,237,3.5,1166586251
15,246,5.0,997938656
15,247,2.0,997938567
15,252,2.0,1093070318
15,253,2.0,1093028328
15,260,5.0,997938437
15,265,1.0,1058250479
15,288,2.0,1093028372
15,292,1.0,1093028298
15,293,5.0,997938567
15,296,5.0,997938771
15,300,4.0,1054449869
15,306,5.0,997938737
15,307,4.0,997938894
15,308,4.0,1052897100
15,316,3.0,1052896866
15,317,1.0,1093028399
15,318,2.0,997938727
15,322,2.5,1120209787
15,329,1.5,1093028255
15,335,2.0,997938391
15,339,2.5,1122576622
15,342,3.0,1058250589
15,344,2.0,1093028220
15,349,3.0,997939193
15,364,4.0,997939065
15,377,4.0,1033344267
15,380,4.0,997939179
15,429,1.0,1465955324
15,431,4.0,1132469126
15,434,3.0,1093028320
15,435,1.0,1093070102
15,440,2.5,1058250627
15,441,4.0,997938322
15,442,1.0,1193435522
15,454,3.0,1093028323
15,457,5.0,997938567
15,466,2.5,1134521456
15,471,3.0,1166586067
15,480,3.0,997939193
15,481,3.0,1166586748
15,483,1.0,997938905
15,494,4.0,1093028414
15,500,3.0,1035258747
15,508,1.5,1093028394
15,509,2.0,1093028389
15,524,2.5,1166586387
15,527,4.0,997937239
15,535,3.0,1033345148
15,539,2.0,1093028325
15,540,1.5,1240203835
15,541,5.0,997938438
15,543,3.0,1093070381
15,549,5.0,997938676
15,551,2.0,997939055
15,562,3.0,1166586512
15,574,3.0,1141391972
15,586,2.0,1093028377
15,587,1.0,1093028322
15,588,0.5,1093028161
15,590,3.0,1093028142
15,592,4.0,997939162
15,593,5.0,997938500
15,594,2.5,1245021392
15,597,2.5,1093028267
15,608,5.0,997938500
15,628,2.5,1093070326
15,647,1.5,1134521628
15,648,4.0,1093028231
15,663,2.0,1035258608
15,665,3.0,997939348
15,674,3.0,1052896916
15,680,2.0,1052896867
15,708,3.0,1093028406
15,745,3.0,997938288
15,750,4.0,997938438
15,762,2.0,1093070454
15,778,4.0,1054450167
15,780,2.5,1093028151
15,784,2.5,1093070207
15,786,0.5,1093028395
15,788,1.5,1134521382
15,799,3.0,1136904835
15,800,5.0,997938391
15,802,1.0,1128274713
15,803,4.5,1054450008
15,804,3.5,1134522085
15,832,1.0,1166586002
15,836,2.0,1166586995
15,851,4.0,1035258747
15,858,5.0,997938703
15,866,4.0,997938567
15,899,5.0,1058250570
15,903,5.0,997938346
15,909,4.0,997939604
15,910,2.5,1122576681
15,911,4.0,1058250459
15,912,5.0,997938140
15,913,4.0,1416119525
15,914,1.5,1058250501
15,916,1.0,1128274460
15,919,3.0,997938737
15,920,3.5,1093070090
15,922,1.0,1040205624
15,923,5.0,997938727
15,924,5.0,997938358
15,926,3.0,1044219825
15,931,1.0,1058250466
15,953,3.0,997938800
15,994,4.0,997939453
15,1059,1.5,1166586136
15,1073,3.0,997938603
15,1088,2.0,1122576683
15,1089,4.0,997938528
15,1092,2.5,1193436089
15,1093,2.0,1166586415
15,1127,4.0,997939162
15,1213,3.0,997938749
15,1244,5.0,997938151
15,1246,1.0,1093070174
15,1247,5.0,997938171
15,1248,3.0,997938509
15,1249,3.0,997938500
15,1250,4.0,997938760
15,1251,3.0,997938749
15,1252,5.0,997938346
15,1254,3.5,1345398347
15,1259,3.0,997938917
15,1260,3.0,997938981
15,1262,1.5,1134521651
15,1265,4.0,997938171
15,1266,4.0,997939360
15,1267,5.0,997938500
15,1272,3.5,1054450246
15,1280,3.0,997938941
15,1281,1.0,1063565335
15,1283,3.0,1416120074
15,1284,3.0,1345397986
15,1358,1.0,997938500
15,1361,3.5,1361078494
15,1370,3.0,1093070198
15,1377,3.0,1093070479
15,1380,2.5,1166586012
15,1387,4.0,1040205754
15,1391,0.5,1093070145
15,1393,3.5,1058250612
15,1394,4.0,997939021
15,1396,4.0,1055439459
15,1405,3.0,1052897043
15,1407,5.0,997938219
15,1479,1.5,1338699256
15,1483,3.0,1193435343
15,1484,3.0,997938358
15,1485,3.0,1093070397
15,1544,1.0,1093070319
15,1546,4.0,997938322
15,1552,1.5,1134521507
15,1556,2.5,1166587010
15,1562,1.5,1166586212
15,1573,4.0,997938476
15,1580,4.0,997939179
15,1584,4.0,1052896685
15,1589,2.0,1093028013
15,1597,2.0,1134521585
15,1608,1.0,1093070221
15,1610,3.0,1040205754
15,1615,3.0,997939193
15,1616,3.0,1166587214
15,1635,4.0,1033345134
15,1639,4.0,1054449877
15,1644,1.5,1166586517
15,1645,3.0,997938413
15,1649,2.0,997938647
15,1653,3.0,1052896685
15,1673,3.0,1033345299
15,1676,4.0,1052896916
15,1680,3.0,1166586583
15,1682,2.0,997939424
15,1689,4.5,1465880892
15,1690,1.0,1134521603
15,1694,3.0,997938879
15,1717,4.0,1166586533
15,1719,4.0,997938931
15,1721,1.5,1093028339
15,1722,3.5,1134521534
15,1729,1.0,1033344286
15,1732,3.5,1054449676
15,1735,0.5,1166981862
15,1777,2.0,1134521514
15,1779,1.0,1166586707
15,1792,3.0,1458506454
15,1807,1.5,1093028022
15,1810,2.5,1166587162
15,1816,2.5,1465881179
15,1831,2.0,1166586439
15,1834,3.5,1058250734
15,1836,2.0,1469330727
15,1845,4.0,1052897012
15,1859,5.0,997938834
15,1882,1.5,1166586478
15,1883,4.0,1052897043
15,1895,2.5,1469330584
15,1904,3.5,1075142949
15,1909,2.0,1052896819
15,1912,5.0,1033345241
15,1914,3.5,1054449899
15,1917,2.0,1052896916
15,1921,4.0,1052896819
15,1923,4.5,1054449908
15,1945,4.0,997938954
15,1950,3.0,1058249502
15,1954,3.0,1040205792
15,1955,4.5,1338698424
15,1956,4.0,1166587036
15,1961,3.5,1093028404
15,1964,3.0,997938372
15,1968,4.0,1052897128
15,1994,2.5,1166586228
15,1997,5.0,997938255
15,2000,3.0,1052896975
15,2003,3.0,1034544351
15,2005,4.0,997938630
15,2006,4.0,1035258747
15,2010,3.0,1052896685
15,2011,3.0,1044219825
15,2012,1.0,1046209705
15,2018,2.0,1044347881
15,2019,4.5,1134521638
15,2020,2.5,1379040745
15,2028,3.0,997938784
15,2054,2.0,997938630
15,2058,2.5,1166586203
15,2064,4.5,1338698431
15,2100,2.0,997938603
15,2105,4.0,1052896867
15,2108,4.5,1058250482
15,2115,4.0,1193435562
15,2124,2.0,1033345050
15,2133,3.5,1166587080
15,2134,3.5,1122576686
15,2140,3.0,1052896819
15,2160,3.0,1166586521
15,2161,3.0,997938630
15,2186,3.0,997938528
15,2232,4.0,997938466
15,2268,1.0,1093070270
15,2269,2.5,1465881227
15,2282,0.5,1469330645
15,2288,3.0,1052896740
15,2289,4.0,997938322
15,2291,3.0,997939439
15,2294,2.0,1052897012
15,2302,3.5,1093070399
15,2313,3.5,1345397769
15,2321,3.5,1122576690
15,2324,2.0,997939328
15,2333,3.0,1033344795
15,2334,3.0,1469330601
15,2355,2.0,997939055
15,2357,3.0,997938834
15,2360,2.0,997937311
15,2371,3.5,1166586655
15,2395,5.0,997939404
15,2428,1.0,1033344782
15,2447,2.5,1122576697
15,2455,3.5,1166586146
15,2501,3.0,997938760
15,2502,5.0,1033344897
15,2528,2.0,1347937598
15,2539,2.5,1465880194
15,2574,1.0,1033344897
15,2575,3.0,1033344772
15,2594,4.0,997938466
15,2605,1.0,1033344772
15,2617,1.0,1093070339
15,2640,4.0,997939179
15,2648,3.0,997938219
15,2657,2.0,1052896819
15,2671,4.0,997939653
15,2692,3.0,997938151
15,2699,3.0,1033345068
15,2701,1.0,1245361903
15,2722,2.0,1033344732
15,2759,1.0,1033344752
15,2761,2.0,997939037
15,2762,1.0,997938500
15,2769,2.0,997937762
15,2770,4.0,1033344702
15,2791,4.0,997939008
15,2841,2.0,1033344958
15,2890,4.0,1054450160
15,2912,4.0,1040205754
15,2925,4.0,1166585692
15,2959,5.0,997938894
15,2973,4.0,997939623
15,2976,2.0,1469330578
15,2990,3.5,1345398317
15,2993,4.0,1345381197
15,3004,1.0,1033344685
15,3007,2.5,1361078485
15,3010,4.0,997938727
15,3019,3.0,997938954
15,3030,4.0,997939021
15,3033,4.0,1052896867
15,3052,3.0,997939653
15,3060,4.0,1052896975
15,3077,3.0,1033345241
15,3081,1.0,1033344958
15,3082,3.0,1166586269
15,3083,5.0,997938310
15,3089,3.0,997938895
15,3101,4.0,997937311
15,3104,4.0,1040205792
15,3107,3.0,1316395917
15,3114,1.0,1033344983
15,3134,1.0,1044347881
15,3146,1.5,1460076724
15,3160,3.0,997938941
15,3168,2.5,1338698402
15,3173,2.5,1122576723
15,3175,4.0,997939162
15,3176,2.0,997938413
15,3210,5.0,1054449670
15,3418,1.0,1040205754
15,3476,4.5,1465881233
15,3484,0.5,1465880417
15,3489,2.0,1166586405
15,3527,3.0,1052896819
15,3536,4.0,997937808
15,3543,2.0,1033344752
15,3556,3.0,997937786
15,3577,3.5,1465954636
15,3578,2.0,1033344795
15,3598,3.0,997937762
15,3635,3.5,1345397811
15,3638,3.5,1345398289
15,3683,4.0,997938800
15,3763,2.0,1122576740
15,3786,2.0,1033344712
15,3981,1.0,1033344924
15,3989,3.0,997937700
15,4011,1.0,997937606
15,4025,1.0,1044348492
15,4034,4.0,997937413
15,4148,1.0,997938035
15,4226,5.0,997937682
15,4232,3.0,997939162
15,4235,4.0,997937713
15,4247,1.0,1349622526
15,4271,4.0,997937762
15,4344,2.0,997937334
15,4351,3.0,1349048073
15,4369,3.0,997937366
15,4380,2.0,1033345068
15,4546,3.0,997938203
15,4638,1.0,997937346
15,4639,1.0,1033344625
15,4641,3.0,1033343955
15,4643,3.0,997937346
15,4658,2.0,997937544
15,4701,3.0,997937366
15,4723,3.5,1054449465
15,4727,3.0,1052896975
15,4728,4.0,1044348492
15,4734,1.0,1044348420
15,4816,3.0,1166586875
15,4823,2.5,1416119762
15,4886,5.0,1033344055
15,4896,1.0,1040206325
15,4958,1.0,1469330599
15,4973,2.0,1033343815
15,4974,2.0,1349622574
15,4975,1.0,1040205965
15,4979,5.0,1033343841
15,4992,1.5,1425876112
15,4993,5.0,1033343815
15,4995,1.0,1033343815
15,5000,3.5,1443385401
15,5060,1.5,1054450221
15,5066,3.0,1033343866
15,5071,5.0,1044348382
15,5279,0.5,1054449705
15,5319,3.5,1054449455
15,5458,1.0,1033344374
15,5481,2.0,1033344374
15,5528,1.0,1033344334
15,5618,1.5,1084489317
15,5620,0.5,1425876082
15,5816,1.0,1416119666
15,5902,4.0,1044220069
15,5956,2.5,1163876422
15,5968,3.0,1040205624
15,5991,1.0,1096005123
15,5995,4.0,1120209437
15,6003,1.5,1096005130
15,6016,2.0,1093027992
15,6037,3.0,1465954655
15,6283,1.0,1416119893
15,6373,2.0,1134522002
15,6440,3.5,1054449659
15,6537,2.5,1058249457
15,6547,1.0,1061496761
15,6552,1.5,1082220233
15,6593,1.0,1096005208
15,6620,1.5,1082220241
15,6641,4.0,1093028561
15,6934,1.5,1338699263
15,6936,1.0,1075142924
15,6947,1.0,1347936706
15,6957,4.0,1222576385
15,6961,2.5,1240203829
15,6978,2.5,1097770851
15,7008,3.5,1240203970
15,7010,3.5,1465954687
15,7090,3.0,1120209290
15,7346,3.0,1465954961
15,7348,2.0,1093028001
15,7445,1.5,1416119694
15,7451,3.5,1416119705
15,7484,4.0,1338698422
15,8011,2.0,1093027976
15,8366,2.5,1088621517
15,8368,1.5,1163876352
15,8464,3.0,1416119547
15,8645,2.0,1120210020
15,8665,3.5,1093027853
15,8874,2.5,1122925517
15,8914,4.5,1101423864
15,8930,2.5,1166585434
15,8948,1.0,1166981765
15,8961,2.0,1101423869
15,8970,2.0,1163876370
15,8974,2.5,1374637844
15,8984,2.0,1166981834
15,26131,5.0,1222575895
15,26152,4.0,1134521251
15,26587,5.0,1416120087
15,26810,2.0,1166587331
15,27904,2.5,1347936774
15,30707,1.5,1127035004
15,30810,1.5,1136904803
15,31685,0.5,1361831527
15,31696,3.5,1127035028
15,33166,3.5,1132469115
15,34334,1.5,1367765144
15,35957,2.5,1141391844
15,36529,1.0,1416119600
15,38061,4.5,1222576339
15,40815,1.5,1416119662
15,42718,4.5,1348976510
15,44004,1.0,1465880318
15,44191,2.5,1240211404
15,44555,1.0,1465794625
15,45186,2.5,1316396016
15,45722,2.0,1416120304
15,46578,1.0,1338702417
15,46972,3.5,1374637631
15,46976,3.5,1222576367
15,47610,1.5,1245382906
15,48385,4.0,1257734226
15,48780,4.0,1222578045
15,51540,5.0,1222578057
15,54001,2.0,1416119677
15,54272,1.0,1425875994
15,54503,3.5,1338698617
15,55765,2.0,1361078252
15,58559,4.5,1222024895
15,59126,4.0,1465793918
15,63859,3.0,1348976367
15,65642,4.5,1357110430
15,67087,1.5,1426110601
15,68954,2.0,1338698886
15,69406,1.0,1361831532
15,69526,3.0,1257733119
15,70862,2.5,1465793997
15,71282,2.5,1465793912
15,74458,0.5,1338698316
15,77561,1.0,1316395588
15,81229,3.5,1348976539
15,81782,3.0,1316395900
15,81847,1.0,1338698918
15,83613,0.5,1367765123
15,83827,4.0,1425875865
15,84152,3.0,1345381190
15,84954,1.0,1347936749
15,85414,4.0,1316395607
15,86190,1.5,1348976211
15,86332,1.0,1316395573
15,88744,4.5,1316395487
15,88950,0.5,1316395783
15,89337,3.0,1374638024
15,89492,5.0,1361078138
15,90603,2.5,1348976195
15,93840,3.5,1338697905
15,94478,1.0,1338698006
15,94959,1.0,1374638428
15,97938,2.5,1389482906
15,98122,0.5,1465793928
15,100032,2.0,1361076617
15,101362,3.0,1465880371
15,104211,3.5,1458506673
15,104241,1.0,1458506703
15,107406,4.0,1425875579
15,110553,0.5,1416120149
15,111443,4.0,1407125275
15,111759,4.5,1416120100
15,122924,2.5,1465793601
15,130452,2.0,1458506093
15,132961,3.0,1458507347
15,134368,4.5,1443384275
15,140174,4.0,1458505917
15,142507,3.0,1465793179
15,158238,3.5,1465794051
16,318,4.0,1178364881
16,337,4.0,1137577638
16,527,4.0,1178364921
16,750,4.0,1137577630
16,1653,5.0,1137577694
